regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
BSU04160	BSU03981	2.0	2.0	0.92326194836073749	0.99991569214299791	1
BSU04730	BSU12160	2.0	2.0	0.92538800129961207	0.99991569214299791	1
BSU04730	BSU24000	2.0	2.0	0.92053214590686605	0.9999107905234047	1
BSU30460	BSU30450	2.0	2.0	0.92215604660267203	0.9999098101994861	1
BSU04730	BSU36720	2.0	2.0	0.91945779390010851	0.99990784955164891	1
BSU04730	BSU04370	2.0	2.0	0.923112894321237	0.99990784955164891	1
BSU04730	BSU02830	2.0	2.0	0.91818744414163711	0.9999058889038116	1
BSU04730	BSU24740	2.0	2.0	0.92286712347820954	0.99990392825597429	1
BSU04730	BSU40000	2.0	2.0	0.92145490513407491	0.99990392825597429	1
BSU04730	BSU07890	2.0	2.0	0.92186705446308448	0.9999029479320557	1
BSU33520	BSU33510	2.0	2.0	0.92117225647043854	0.9999019676081371	1
BSU30460	BSU30430	2.0	2.0	0.91841780257770456	0.99990000696029979	1
BSU08340	BSU34410	2.0	2.0	0.91922413876314202	0.99989902663638119	1
BSU04730	BSU07880	2.0	2.0	0.91971929615568637	0.9998980463124626	1
BSU14380	BSU14400	2.0	2.0	0.91835796794020785	0.99989118404503219	1
BSU34720	BSU34690	2.0	2.0	0.9144227486573675	0.99989020372111348	1
BSU04730	BSU35830	2.0	2.0	0.9170658373598255	0.99988922339719488	1
BSU22440	BSU30230	2.0	2.0	0.91406863061730137	0.99988432177760178	1
BSU04730	BSU08570	2.0	2.0	0.91345924775610543	0.99988334145368307	1
BSU04730	BSU04430	2.0	2.0	0.910645327557696	0.99987843983408997	1
BSU24520	BSU30740	2.0	2.0	0.91166356869465048	0.99987647918625278	1
BSU08340	BSU34420	2.0	2.0	0.9135967937706575	0.99987451853841547	1
BSU31530	BSU37050	2.0	2.0	0.91349489692276586	0.99987451853841547	1
BSU04730	BSU39810	2.0	2.0	0.91071685793351498	0.99987353821449687	1
BSU04730	BSU12170	2.0	2.0	0.91323505761722501	0.99987157756665956	1
BSU04730	BSU37240	2.0	2.0	0.90901486064647297	0.99986765627098506	1
BSU19120	BSU33490	2.0	2.0	0.91096206999849505	0.99986765627098506	1
BSU15320	BSU09400	2.0	2.0	0.90834649615266894	0.99986667594706646	1
BSU04730	BSU37210	2.0	2.0	0.9084944647837514	0.99986275465139196	1
BSU04730	BSU09390	2.0	2.0	0.90656280036300696	0.99986079400355465	1
BSU04730	BSU02840	2.0	2.0	0.90739871233489544	0.99985883335571735	1
BSU33520	BSU33500	2.0	2.0	0.90794302914959957	0.99985785303179875	1
BSU04730	BSU09530	2.0	2.0	0.90265955715525559	0.99985295141220565	1
BSU22440	BSU30220	2.0	2.0	0.90335738274322508	0.99985295141220565	1
BSU04730	BSU04039	2.0	2.0	0.90670591226823793	0.99985001044044974	0
BSU04730	BSU00170	2.0	2.0	0.90401657597572393	0.99984706946869384	1
BSU04100	BSU04070	2.0	2.0	0.90162903530750649	0.99984314817301934	1
BSU04730	BSU11839	2.0	2.0	0.90013742057394497	0.99984314817301934	1
BSU04730	BSU08590	2.0	2.0	0.90098283666748857	0.99984118752518203	1
BSU04730	BSU33410	2.0	2.0	0.89965347012538044	0.99984118752518203	1
BSU15320	BSU28100	2.0	2.0	0.90258756349469649	0.99984118752518203	1
BSU04730	BSU04740	2.0	2.0	0.90016201445342459	0.99984020720126343	1
BSU15320	BSU19270	2.0	2.0	0.89952858614090003	0.99983236460991443	0
BSU04730	BSU31280	2.0	2.0	0.90012899375435795	0.99982550234248402	1
BSU04730	BSU36670	2.0	2.0	0.89631386188540152	0.99982158104680952	1
BSU15320	BSU08970	2.0	2.0	0.89438166073775549	0.99981962039897221	1
BSU04730	BSU02110	2.0	2.0	0.89561765409087446	0.9998166794272163	1
BSU04730	BSU07920	2.0	2.0	0.89500104827225546	0.9998166794272163	1
BSU30460	BSU30420	2.0	2.0	0.89525164887243158	0.99981569910329771	1
BSU15320	BSU19280	2.0	2.0	0.89068918961810895	0.9998068761880301	0
BSU04730	BSU30930	2.0	2.0	0.89146386649638054	0.9998049155401928	1
BSU24520	BSU30750	2.0	2.0	0.88869867773658506	0.99979805327276239	1
BSU31530	BSU37040	2.0	2.0	0.89363293479962147	0.99979805327276239	1
BSU04730	BSU39040	2.0	2.0	0.88935887069545339	0.99979805327276239	1
BSU26720	BSU26690	2.0	2.0	0.88827031988637106	0.99979511230100648	1
BSU04730	BSU33530	2.0	2.0	0.88554893839945104	0.99978628938573888	1
BSU19540	BSU08240	2.0	2.0	0.88526525466055639	0.99978530906182017	1
BSU27000	BSU27020	2.0	2.0	0.88677689646688007	0.99978530906182017	1
BSU04730	BSU04400	2.0	2.0	0.88268896991755152	0.99977746647047117	1
BSU04730	BSU31380	2.0	2.0	0.88223085719162997	0.99977550582263397	1
BSU19120	BSU26640	2.0	2.0	0.88524470899963048	0.99977550582263397	1
BSU15320	BSU06900	2.0	2.0	0.88530954595886113	0.99977452549871526	1
BSU04730	BSU04220	2.0	2.0	0.885850439040055	0.99977354517479666	1
BSU15320	BSU06910	2.0	2.0	0.88106038927782593	0.99977158452695936	1
BSU04730	BSU12270	2.0	2.0	0.88109498285093502	0.99976962387912216	0
BSU40540	BSU07830	2.0	2.0	0.88318362279009199	0.99976766323128485	1
BSU31070	BSU33730	2.0	2.0	0.88033716462070899	0.99976668290736626	1
BSU25760	BSU16730	2.0	2.0	0.87936104413207961	0.99976374193561035	1
BSU13920	BSU13930	2.0	2.0	0.88214481737511841	0.99976276161169175	1
BSU04730	BSU38610	2.0	2.0	0.88040224656673605	0.99976276161169175	1
BSU15320	BSU25600	2.0	2.0	0.88138462276474194	0.99975884031601725	0
BSU34180	BSU34040	2.0	2.0	0.87864929589522855	0.99975491902034275	1
BSU29740	BSU08100	2.0	2.0	0.88096411516971918	0.99975295837250544	1
BSU39770	BSU39680	2.0	2.0	0.87583627260208408	0.99975295837250544	1
BSU04100	BSU04080	2.0	2.0	0.87543646308669198	0.99974707642899363	1
BSU19200	BSU19180	2.0	2.0	0.87737105284629402	0.99974315513331913	1
BSU04730	BSU02590	2.0	2.0	0.87515095215781802	0.99974217480940053	1
BSU08100	BSU08070	2.0	2.0	0.87505143214340886	0.99974119448548193	1
BSU04730	BSU09140	2.0	2.0	0.87197509517302851	0.99973727318980743	1
BSU04730	BSU12150	2.0	2.0	0.87196459517729652	0.99973433221805152	1
BSU08340	BSU34400	2.0	2.0	0.88251673886177107	0.99973433221805152	1
BSU15320	BSU06890	2.0	2.0	0.87305084672070055	0.99972943059845831	1
BSU15320	BSU14250	2.0	2.0	0.87263502713895091	0.99972943059845831	1
BSU07220	BSU07230	2.0	2.0	0.87158630339323906	0.99972746995062112	1
BSU15320	BSU24650	2.0	2.0	0.86975390944187536	0.99972158800710931	0
BSU33680	BSU08240	2.0	2.0	0.8699116903046975	0.99972060768319071	1
BSU15320	BSU09780	2.0	2.0	0.87158686553684106	0.99972060768319071	1
BSU24520	BSU30760	2.0	2.0	0.86812867580471054	0.9997137454157603	1
BSU04730	BSU27750	2.0	2.0	0.86959335015797601	0.99971276509184159	1
BSU19540	BSU08230	2.0	2.0	0.86968086593187099	0.999711784767923	1
BSU14730	BSU14710	2.0	2.0	0.87232321780654809	0.99970884379616709	1
BSU24520	BSU30770	2.0	2.0	0.866614815850276	0.9997059028244113	1
BSU18420	BSU14850	2.0	2.0	0.86676441415381111	0.9997059028244113	1
BSU37620	BSU36970	2.0	2.0	0.86632015336368329	0.99970394217657399	1
BSU04730	BSU18520	2.0	2.0	0.86570560683810416	0.99970394217657399	1
BSU31070	BSU33720	2.0	2.0	0.8666238395145256	0.99970296185265539	1
BSU15320	BSU19720	2.0	2.0	0.86680362001364597	0.99970198152873668	1
BSU15880	BSU15900	2.0	2.0	0.86505479890549097	0.99970002088089949	1
BSU03620	BSU03640	2.0	2.0	0.86742146964732991	0.99969806023306218	1
BSU04820	BSU04830	2.0	2.0	0.86518230699446885	0.99969707990914358	1
BSU04730	BSU35970	2.0	2.0	0.86435036042918911	0.99969609958522498	1
BSU04100	BSU04060	2.0	2.0	0.86253283125925906	0.99968531602212007	1
BSU39770	BSU39690	2.0	2.0	0.86191460140974152	0.99968041440252686	1
BSU04100	BSU04090	2.0	2.0	0.8617582526416141	0.99968041440252686	1
BSU13150	BSU13140	2.0	2.0	0.86004670205747646	0.99968041440252686	1
BSU03620	BSU03630	2.0	2.0	0.86127000795232955	0.99967551278293376	1
BSU15330	BSU09230	2.0	2.0	0.85963367371263899	0.99967453245901505	1
BSU04730	BSU00850	2.0	2.0	0.86101611432773251	0.99967159148725926	1
BSU34180	BSU34030	2.0	2.0	0.85823167292578362	0.99966963083942195	1
BSU34170	BSU34140	2.0	2.0	0.86907873773934008	0.99966570954374745	1
BSU15320	BSU10400	2.0	2.0	0.85790906064332895	0.99966472921982885	1
BSU27890	BSU27850	2.0	2.0	0.85747654826663555	0.99966178824807295	1
BSU04730	BSU13169	2.0	2.0	0.8780790549392985	0.99965884727631704	0
BSU25760	BSU16740	2.0	2.0	0.85756515724662752	0.99965590630456114	1
BSU04730	BSU24010	2.0	2.0	0.86833364272888813	0.99965590630456114	1
BSU04730	BSU08580	2.0	2.0	0.85600534706477505	0.99965296533280523	1
BSU19120	BSU26650	2.0	2.0	0.85887368873162107	0.99964708338929353	1
BSU26720	BSU26700	2.0	2.0	0.85739708428716699	0.99964610306537482	1
BSU04730	BSU33200	2.0	2.0	0.85527341194204909	0.99964316209361892	1
BSU39430	BSU39400	2.0	2.0	0.85432118491453801	0.99964218176970032	1
BSU24250	BSU11210	2.0	2.0	0.85332730353806041	0.99963924079794442	1
BSU27520	BSU29320	2.0	2.0	0.85138159447629902	0.99963531950226991	1
BSU09430	BSU09440	2.0	2.0	0.85393911336816297	0.99963531950226991	1
BSU04730	BSU04710	2.0	2.0	0.8549539521938524	0.99963433917835132	1
BSU15320	BSU14810	2.0	2.0	0.851239165235946	0.99963335885443272	0
BSU39430	BSU39410	2.0	2.0	0.85350473965325713	0.99963139820659541	1
BSU31530	BSU31580	2.0	2.0	0.85430462517950545	0.99963041788267681	1
BSU15320	BSU17640	2.0	2.0	0.85367913142458862	0.99963041788267681	1
BSU15880	BSU15910	2.0	2.0	0.85716394538246699	0.99962943755875822	1
BSU04730	BSU30650	2.0	2.0	0.85248219684852999	0.9996215949674091	1
BSU26350	BSU26089	2.0	2.0	0.84815959892755699	0.9996206146434905	0
BSU04730	BSU09450	2.0	2.0	0.85053630049658357	0.99961865399565319	1
BSU04730	BSU34540	2.0	2.0	0.84814592874640105	0.999616693347816	1
BSU04730	BSU00860	2.0	2.0	0.85065988240240997	0.9996157130238974	1
BSU26350	BSU26260	2.0	2.0	0.84701682667694844	0.99961473269997869	1
BSU26350	BSU26280	2.0	2.0	0.84630852615414698	0.99961375237606009	1
BSU04730	BSU24770	2.0	2.0	0.84676364431434392	0.99961081140430419	1
BSU39430	BSU39420	2.0	2.0	0.85272989579837499	0.99960198848903659	1
BSU15330	BSU32340	2.0	2.0	0.84327941855652999	0.99959512622160618	0
BSU26350	BSU25950	2.0	2.0	0.84399697323012757	0.99959316557376887	0
BSU26350	BSU08310	2.0	2.0	0.84258903493341497	0.99959022460201297	0
BSU26350	BSU26270	2.0	2.0	0.84236273323483901	0.99958826395417577	1
BSU29400	BSU29320	2.0	2.0	0.84254996775600599	0.99958434265850127	1
BSU14730	BSU14720	2.0	2.0	0.84442880080571658	0.99958434265850127	1
BSU04730	BSU00840	2.0	2.0	0.84304260033075551	0.99958434265850127	1
BSU24250	BSU11220	2.0	2.0	0.84128363913297943	0.99958140168674536	1
BSU24250	BSU11230	2.0	2.0	0.84109153278680404	0.99957650006715215	1
BSU04730	BSU04180	2.0	2.0	0.84323200821913558	0.99957650006715215	0
BSU07010	BSU07020	2.0	2.0	0.84070332984418494	0.99957159844755905	1
BSU04100	BSU04110	2.0	2.0	0.83965342702069157	0.99957061812364045	1
BSU15320	BSU19330	2.0	2.0	0.84234067325232687	0.99956963779972174	1
BSU23520	BSU32010	2.0	2.0	0.83830697019526657	0.99956767715188455	1
BSU39990	BSU39980	2.0	2.0	0.83880916242114301	0.99956473618012864	1
BSU26350	BSU26320	2.0	2.0	0.83883485739944352	0.99956375585621005	1
BSU01730	BSU38940	2.0	2.0	0.83754244819432411	0.99955885423661683	1
BSU27080	BSU27070	2.0	2.0	0.8362005593787275	0.99955787391269824	1
BSU06140	BSU06150	2.0	2.0	0.83703938664259747	0.99955493294094233	1
BSU10560	BSU10530	2.0	2.0	0.84711959441908258	0.99955297229310514	1
BSU04100	BSU04050	2.0	2.0	0.83569733348694597	0.99954905099743052	1
BSU04730	BSU27020	2.0	2.0	0.83596704583700898	0.99954807067351192	1
BSU26350	BSU26290	2.0	2.0	0.83643235288686713	0.99954611002567473	1
BSU15320	BSU09770	2.0	2.0	0.83669040550505602	0.99953532646256982	1
BSU12510	BSU12540	2.0	2.0	0.83316811335421603	0.99953434613865111	1
BSU00470	BSU06480	2.0	2.0	0.83389815775848797	0.99953336581473251	1
BSU13310	BSU28260	2.0	2.0	0.83461198831622196	0.99953336581473251	1
BSU24250	BSU11240	2.0	2.0	0.83360873329594753	0.99953238549081391	1
BSU15320	BSU30970	2.0	2.0	0.834060857278075	0.99952846419513941	1
BSU15320	BSU25120	2.0	2.0	0.83458803547260052	0.99952552322338351	0
BSU29740	BSU22100	2.0	2.0	0.830466270195509	0.9995225822516276	1
BSU27520	BSU29350	2.0	2.0	0.83147321699967103	0.9995225822516276	1
BSU04730	BSU03910	2.0	2.0	0.83301270960356755	0.99952062160379029	1
BSU34180	BSU34050	2.0	2.0	0.83196609981937497	0.99951670030811579	1
BSU12510	BSU12550	2.0	2.0	0.82886858907991312	0.99951473966027859	1
BSU37650	BSU33430	2.0	2.0	0.82842655467337312	0.99950983804068538	1
BSU05330	BSU05340	2.0	2.0	0.83856658228079795	0.99950983804068538	1
BSU07010	BSU07070	2.0	2.0	0.83127930710368392	0.99950787739284819	1
BSU31530	BSU07570	2.0	2.0	0.84171344888705257	0.99950199544933638	1
BSU26350	BSU25970	2.0	2.0	0.82670428977667054	0.99949807415366188	0
BSU00470	BSU06470	2.0	2.0	0.82929401240486389	0.99949611350582457	1
BSU25760	BSU17310	2.0	2.0	0.825108412806008	0.99949611350582457	1
BSU15320	BSU36550	2.0	2.0	0.82800243161592657	0.99949219221015007	0
BSU10560	BSU10550	2.0	2.0	0.82582312274691461	0.99948925123839416	1
BSU04730	BSU14660	2.0	2.0	0.83909148385582499	0.99948434961880106	1
BSU03620	BSU03651	2.0	2.0	0.82627338655014149	0.99947846767528925	1
BSU27520	BSU29340	2.0	2.0	0.82208424806334501	0.99947846767528925	1
BSU26350	BSU08320	2.0	2.0	0.82437527332669203	0.99947748735137065	0
BSU04730	BSU00880	2.0	2.0	0.8226104036653914	0.99947650702745205	1
BSU04730	BSU00870	2.0	2.0	0.82375745576564596	0.99946670378826574	1
BSU02680	BSU39980	2.0	2.0	0.82055989547349051	0.99946572346434714	1
BSU12510	BSU12560	2.0	2.0	0.82121821296833342	0.99946474314042844	0
BSU22440	BSU30210	2.0	2.0	0.8241635840438265	0.99946082184475393	1
BSU15320	BSU31730	2.0	2.0	0.82470453816628797	0.99945984152083533	1
BSU04730	BSU31279	2.0	2.0	0.82355185487728955	0.99945690054907943	0
BSU04730	BSU04720	2.0	2.0	0.82259760826961092	0.99945592022516083	1
BSU33950	BSU33900	2.0	2.0	0.81921042437788949	0.99945395957732353	1
BSU33680	BSU08230	2.0	2.0	0.81955363314189644	0.99945199892948633	1
BSU26350	BSU26310	2.0	2.0	0.81932139789100389	0.99945003828164902	1
BSU39770	BSU39700	2.0	2.0	0.82237871897290993	0.99944317601421861	1
BSU25760	BSU37890	2.0	2.0	0.81735340816323898	0.99944121536638131	1
BSU08100	BSU08090	2.0	2.0	0.81710706050976833	0.99944023504246271	1
BSU25490	BSU25480	2.0	2.0	0.81580627925902505	0.99943631374678821	1
BSU37310	BSU37280	2.0	2.0	0.81698593231950245	0.9994343530989509	1
BSU13310	BSU28270	2.0	2.0	0.81556662689943549	0.9994323924511137	1
BSU15320	BSU17720	2.0	2.0	0.82197060242251863	0.9994274908315206	0
BSU31070	BSU33700	2.0	2.0	0.81537635750147563	0.9994255301836833	1
BSU25200	BSU09440	2.0	2.0	0.81548671885759427	0.99941964824017149	1
BSU29400	BSU29340	2.0	2.0	0.81266093848899157	0.99941670726841558	1
BSU13310	BSU28280	2.0	2.0	0.81328118885126943	0.99941474662057839	1
BSU13310	BSU28290	2.0	2.0	0.81348331855323597	0.99941474662057839	1
BSU15880	BSU15890	2.0	2.0	0.81155701555438409	0.99941180564882248	1
BSU27890	BSU27870	2.0	2.0	0.81173773405164207	0.99941082532490388	1
BSU26350	BSU26040	2.0	2.0	0.81134786209086251	0.99940298273355477	0
BSU27170	BSU27160	2.0	2.0	0.81040167061461199	0.99940200240963617	1
BSU04730	BSU40259	2.0	2.0	0.81226994804763197	0.99940102208571757	0
BSU29740	BSU08110	2.0	2.0	0.80924719726110306	0.99939906143788027	1
BSU12560	BSU12630	2.0	2.0	0.80932160434209655	0.99939514014220576	1
BSU29740	BSU27770	2.0	2.0	0.81707932038264453	0.99939317949436857	0
BSU15330	BSU23401	2.0	2.0	0.80859115257688441	0.99938729755085676	0
BSU13480	BSU13490	2.0	2.0	0.80964736568104645	0.99938729755085676	1
BSU04730	BSU18530	2.0	2.0	0.81014967981227104	0.99938631722693816	1
BSU25100	BSU03360	2.0	2.0	0.80905856866048798	0.99938533690301945	1
BSU27080	BSU27050	2.0	2.0	0.80956483449738426	0.99938141560734495	1
BSU19540	BSU19550	2.0	2.0	0.80764691196285909	0.99938141560734495	1
BSU26350	BSU26330	2.0	2.0	0.80752365026894157	0.99937749431167044	1
BSU10420	BSU24710	2.0	2.0	0.80658600694771043	0.99937749431167044	1
BSU34170	BSU34150	2.0	2.0	0.80719150566775899	0.99937651398775185	1
BSU25760	BSU30880	2.0	2.0	0.80617089301651546	0.99937259269207734	1
BSU26350	BSU25990	2.0	2.0	0.80677904425203262	0.99936965172032144	0
BSU39770	BSU39670	2.0	2.0	0.80579518733444611	0.99936867139640284	1
BSU36020	BSU36000	2.0	2.0	0.80467481265390939	0.99936671074856553	1
BSU25810	BSU05040	2.0	2.0	0.80873426947945681	0.99936082880505372	0
BSU15330	BSU13510	2.0	2.0	0.80475693946021654	0.99936082880505372	0
BSU26350	BSU12130	2.0	2.0	0.80998346827067902	0.99935886815721653	0
BSU27080	BSU27040	2.0	2.0	0.80687728025751648	0.99935396653762332	1
BSU29400	BSU29300	2.0	2.0	0.80254796051272437	0.99935200588978612	1
BSU04730	BSU05790	2.0	2.0	0.80345181651692488	0.99935004524194881	1
BSU27520	BSU27260	2.0	2.0	0.80414200328760754	0.99935004524194881	1
BSU01730	BSU30010	2.0	2.0	0.80332447945288343	0.99935004524194881	1
BSU15320	BSU22800	2.0	2.0	0.80934424456526988	0.99934906491803022	1
BSU27080	BSU27060	2.0	2.0	0.802762231844105	0.99934710427019291	1
BSU15330	BSU13470	2.0	2.0	0.80294560670402249	0.99934710427019291	1
BSU25490	BSU25470	2.0	2.0	0.80159222392830998	0.99934612394627431	1
BSU13310	BSU28300	2.0	2.0	0.80285073965770337	0.99934514362235571	1
BSU26350	BSU26300	2.0	2.0	0.80400256494717504	0.99934220265059981	1
BSU04730	BSU17240	2.0	2.0	0.80179006134696251	0.9993402420027625	1
BSU37650	BSU33440	2.0	2.0	0.80265721437583937	0.99933828135492531	1
BSU26350	BSU26039	2.0	2.0	0.80146480595138603	0.99933730103100671	0
BSU04730	BSU24760	2.0	2.0	0.80758896316045359	0.9993353403831694	1
BSU08100	BSU08080	2.0	2.0	0.81298583549460213	0.9993353403831694	1
BSU01810	BSU01800	2.0	2.0	0.80031472836892381	0.99933337973533209	1
BSU15330	BSU27468	2.0	2.0	0.80045550019587397	0.9993323994114135	0
BSU04730	BSU06220	2.0	2.0	0.82324440046985958	0.9993323994114135	0
BSU27520	BSU29370	2.0	2.0	0.798342106854117	0.99932945843965759	1
BSU26350	BSU25930	2.0	2.0	0.80331171600735907	0.99932847811573899	0
BSU30400	BSU30380	2.0	2.0	0.80537720510524902	0.99932553714398309	1
BSU26350	BSU25910	2.0	2.0	0.79931952521008554	0.99932357649614589	0
BSU15320	BSU19259	2.0	2.0	0.79848544089768692	0.99932357649614589	0
BSU25760	BSU10920	2.0	2.0	0.80144747222154433	0.99932063552438999	1
BSU25760	BSU37900	2.0	2.0	0.80293863810735067	0.99931083228520368	1
BSU25760	BSU30860	2.0	2.0	0.79653098570468339	0.99931083228520368	1
BSU29400	BSU29350	2.0	2.0	0.79552941555006751	0.99930789131344777	1
BSU15320	BSU15330	2.0	2.0	0.80238986264131107	0.99930691098952917	0
BSU15320	BSU18240	2.0	2.0	0.79673817258478441	0.99930495034169187	1
BSU38700	BSU38650	2.0	2.0	0.80304525925955794	0.99930397001777327	1
BSU01730	BSU30000	2.0	2.0	0.7964877308310756	0.99929514710250567	1
BSU38700	BSU38670	2.0	2.0	0.79347583966893542	0.99929416677858696	1
BSU36020	BSU36010	2.0	2.0	0.80575818910317709	0.99929416677858696	1
BSU27520	BSU29360	2.0	2.0	0.79373961256248149	0.99929220613074976	1
BSU25760	BSU37910	2.0	2.0	0.79954980768692852	0.99929220613074976	1
BSU03960	BSU03950	2.0	2.0	0.8059550620942364	0.99929122580683105	1
BSU25760	BSU10910	2.0	2.0	0.7955303545159611	0.99928632418723795	1
BSU27520	BSU29310	2.0	2.0	0.79305444872831998	0.99928534386331935	1
BSU26350	BSU25940	2.0	2.0	0.80048916453580898	0.99928142256764485	0
BSU15330	BSU33340	2.0	2.0	0.79091707214304807	0.99928044224372614	1
BSU26350	BSU26340	2.0	2.0	0.79644366873849792	0.99927750127197024	1
BSU04730	BSU07930	2.0	2.0	0.79508560206012757	0.99927456030021444	1
BSU15330	BSU13930	2.0	2.0	0.79354710780475557	0.99927456030021444	1
BSU25760	BSU37880	2.0	2.0	0.79284751367604056	0.99927063900453983	1
BSU29400	BSU29330	2.0	2.0	0.7901833725951064	0.99926965868062123	1
BSU15330	BSU23420	2.0	2.0	0.79382229166324647	0.99926867835670263	1
BSU15320	BSU30960	2.0	2.0	0.78949368764003403	0.99926671770886533	1
BSU15330	BSU23410	2.0	2.0	0.79126399469112907	0.99926573738494673	1
BSU38700	BSU38660	2.0	2.0	0.7947264345282794	0.99926279641319082	1
BSU29400	BSU29310	2.0	2.0	0.78850498012687509	0.99925789479359772	1
BSU25760	BSU31140	2.0	2.0	0.7884584345500345	0.99925593414576042	0
BSU29740	BSU35910	2.0	2.0	0.78763455542754857	0.99925495382184182	1
BSU26350	BSU26100	2.0	2.0	0.78650918005400006	0.99925201285008591	0
BSU26350	BSU25960	2.0	2.0	0.79033334673525335	0.99924809155441141	0
BSU15330	BSU17980	2.0	2.0	0.79417638558406944	0.99924809155441141	1
BSU15330	BSU23430	2.0	2.0	0.78858895576391141	0.99924417025873691	1
BSU22440	BSU30200	2.0	2.0	0.79329809274411933	0.999241229286981	1
BSU29740	BSU03040	2.0	2.0	0.79030083438084153	0.99924024896306241	1
BSU15330	BSU30470	2.0	2.0	0.78769262009555241	0.9992392686391437	0
BSU27520	BSU29330	2.0	2.0	0.78550653744850218	0.9992363276673879	1
BSU27890	BSU27880	2.0	2.0	0.78608930603921201	0.9992363276673879	1
BSU33080	BSU09330	2.0	2.0	0.78919371728364163	0.99923534734346919	1
BSU04730	BSU35180	2.0	2.0	0.78446511332620494	0.999233386695632	1
BSU10420	BSU24720	2.0	2.0	0.785390705046913	0.999233386695632	1
BSU25760	BSU36040	2.0	2.0	0.78571001678446795	0.99923240637171329	1
BSU15320	BSU28110	2.0	2.0	0.78616329247422301	0.99922750475212019	1
BSU33950	BSU33930	2.0	2.0	0.7831958041882936	0.99922554410428299	1
BSU24250	BSU11200	2.0	2.0	0.78309960273961687	0.99922456378036428	1
BSU27520	BSU29380	2.0	2.0	0.78244586260999016	0.99922260313252709	1
BSU24610	BSU34360	2.0	2.0	0.78704877849258104	0.99922260313252709	1
BSU15880	BSU11340	2.0	2.0	0.78256218611404049	0.99921966216077118	1
BSU15880	BSU11330	2.0	2.0	0.78330067203839793	0.99921966216077118	1
BSU15330	BSU13509	2.0	2.0	0.78187108335596001	0.99921868183685258	0
BSU15320	BSU08920	2.0	2.0	0.78304860580505697	0.99921672118901528	0
BSU38700	BSU38680	2.0	2.0	0.78158849704201006	0.99921672118901528	1
BSU15330	BSU05530	2.0	2.0	0.78634586437520748	0.99921574086509668	1
BSU26350	BSU34460	2.0	2.0	0.78565681390507192	0.99921574086509668	0
BSU26350	BSU26090	2.0	2.0	0.78355276431077647	0.99921279989334078	0
