regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
BSU15670	BSU16910	8.0	8.0	0.0	0.39414257686096649	0
BSU33660	BSU03520	-8.0	8.0	0.0	0.39413943566201209	0
BSU09520	BSU27300	8.0	8.0	0.0	0.39413678527539431	0
BSU05330	BSU04140	-8.0	8.0	0.0	0.39413668711292699	0
BSU24220	BSU32330	-8.0	8.0	0.0	0.39413658895045967	0
BSU06540	BSU03140	8.0	8.0	0.0	0.39413384040137456	0
BSU18850	BSU33890	8.0	8.0	0.0	0.39412476037314698	0
BSU00010	BSU34980	-8.0	8.0	0.0	0.39412210998652919	0
BSU36420	BSU00010	-8.0	8.0	0.0	0.39411749635056487	0
BSU02320	BSU39940	8.0	8.0	0.0	0.39411553310121838	0
BSU05050	BSU37020	8.0	8.0	0.0	0.39410993784058079	0
BSU29030	BSU28400	8.0	8.0	0.0	0.39410777826629967	0
BSU24100	BSU05380	8.0	8.0	0.0	0.39410498063598087	0
BSU05670	BSU03620	8.0	8.0	0.0	0.39410409717377498	0
BSU15670	BSU22340	8.0	8.0	0.0	0.39409972894397899	0
BSU18460	BSU40021	8.0	8.0	0.0	0.39409884548177304	0
BSU26430	BSU37040	8.0	8.0	0.0	0.39409619509515526	0
BSU12510	BSU20110	-8.0	8.0	0.0	0.39409428092704241	0
BSU16170	BSU40170	8.0	8.0	0.0	0.39408451376154352	0
BSU14240	BSU18370	-8.0	8.0	0.0	0.39408122531888812	0
BSU21700	BSU24610	8.0	8.0	0.0	0.3940807835877852	0
BSU00560	BSU17350	8.0	8.0	0.0	0.39408014553174758	0
BSU13450	BSU14620	8.0	8.0	0.0	0.39407744606389611	0
BSU40540	BSU13150	8.0	8.0	0.0	0.39407185080325857	0
BSU29740	BSU13540	-8.0	8.0	0.0	0.39407135999092191	0
BSU12370	BSU22580	8.0	8.0	0.0	0.39406095476938546	0
BSU34720	BSU32370	8.0	8.0	0.0	0.39406016946964684	0
BSU26580	BSU14200	-8.0	8.0	0.0	0.39405948233237559	0
BSU38220	BSU00980	-8.0	8.0	0.0	0.39405874611387059	0
BSU21700	BSU06570	8.0	8.0	0.0	0.39405771540796369	0
BSU16170	BSU09680	8.0	8.0	0.0	0.39405349442186871	0
BSU02320	BSU11929	8.0	8.0	0.0	0.39405236555349449	0
BSU13670	BSU11650	-8.0	8.0	0.0	0.3940507458727836	0
BSU05670	BSU29560	8.0	8.0	0.0	0.39404863537973611	0
BSU37650	BSU00940	8.0	8.0	0.0	0.39404053697618174	0
BSU35910	BSU02140	8.0	8.0	0.0	0.39403665955872241	0
BSU25490	BSU08950	8.0	8.0	0.0	0.39402561628114829	0
BSU37650	BSU07450	8.0	8.0	0.0	0.39400657276248718	0
BSU32920	BSU09270	8.0	8.0	0.0	0.39400416778203773	0
BSU33660	BSU22940	-8.0	8.0	0.0	0.39400181188282191	0
BSU09520	BSU35520	8.0	8.0	0.0	0.3939985234401665	0
BSU36600	BSU33450	8.0	8.0	0.0	0.39399498959134277	0
BSU17850	BSU37530	-8.0	8.0	0.0	0.39399273185459427	0
BSU37310	BSU05720	8.0	8.0	0.0	0.3939903759553785	0
BSU00980	BSU20960	8.0	8.0	0.0	0.3939870875127231	0
BSU39430	BSU10060	-8.0	8.0	0.0	0.39398512426337656	0
BSU40050	BSU17780	-8.0	8.0	0.0	0.39397476812307375	0
BSU00830	BSU39770	-8.0	8.0	0.0	0.39397344292976483	0
BSU40870	BSU31930	8.0	8.0	0.0	0.39396863296886592	0
BSU37550	BSU32160	8.0	8.0	0.0	0.39396578625731349	0
BSU00370	BSU05600	-8.0	8.0	0.0	0.39396112354011553	0
BSU27890	BSU28900	8.0	8.0	0.0	0.39395616633551556	0
BSU26430	BSU18860	8.0	8.0	0.0	0.39395518471084234	0
BSU38220	BSU09380	-8.0	8.0	0.0	0.39395101280598099	0
BSU00370	BSU36668	-8.0	8.0	0.0	0.3939478716070266	0
BSU07820	BSU17190	8.0	8.0	0.0	0.39394752803839095	0
BSU19540	BSU37020	-8.0	8.0	0.0	0.39394522122040881	0
BSU34720	BSU10640	8.0	8.0	0.0	0.39394463224560483	0
BSU19200	BSU10090	8.0	8.0	0.0	0.39392647218914967	0
BSU24100	BSU04950	-8.0	8.0	0.0	0.39392131865961505	0
BSU08100	BSU28450	-8.0	8.0	0.0	0.39391778481079137	0
BSU05240	BSU10880	8.0	8.0	0.0	0.39391464361183692	0
BSU00010	BSU16670	-8.0	8.0	0.0	0.39391430004320133	0
BSU00010	BSU05250	-8.0	8.0	0.0	0.39391371106839734	0
BSU00830	BSU03030	-8.0	8.0	0.0	0.39391179690028449	0
BSU13340	BSU21460	8.0	8.0	0.0	0.39390728142678755	0
BSU38310	BSU00280	8.0	8.0	0.0	0.39390654520828261	0
BSU13870	BSU03030	8.0	8.0	0.0	0.39390492552757173	0
BSU24610	BSU39120	-8.0	8.0	0.0	0.39388372243462944	0
BSU38220	BSU18390	-8.0	8.0	0.0	0.39387837258016023	0
BSU31070	BSU04860	-8.0	8.0	0.0	0.3938716975323821	0
BSU34720	BSU25170	8.0	8.0	0.0	0.39387150120744741	0
BSU34720	BSU22380	8.0	8.0	0.0	0.39386885082082962	0
BSU15330	BSU23900	8.0	8.0	0.0	0.39386355004759405	0
BSU31530	BSU28430	-8.0	8.0	0.0	0.39384858027132696	0
BSU38450	BSU13310	8.0	8.0	0.0	0.39384465377263395	0
BSU13450	BSU18800	8.0	8.0	0.0	0.39383984381173498	0
BSU26580	BSU26220	8.0	8.0	0.0	0.39383822413102409	0
BSU24220	BSU06400	8.0	8.0	0.0	0.39383650628784594	0
BSU25200	BSU31490	8.0	8.0	0.0	0.3938340522261628	1
BSU11500	BSU34210	8.0	8.0	0.0	0.39382821155935693	0
BSU19540	BSU31530	-8.0	8.0	0.0	0.3938111312900423	0
BSU14240	BSU12450	-8.0	8.0	0.0	0.39381078772140665	0
BSU36020	BSU04510	8.0	8.0	0.0	0.39381014966536904	0
BSU00010	BSU29180	-8.0	8.0	0.0	0.3938078428473869	0
BSU18420	BSU24260	8.0	8.0	0.0	0.39379252950248417	0
BSU40410	BSU13450	8.0	8.0	0.0	0.39379194052768018	0
BSU31070	BSU39090	-8.0	8.0	0.0	0.39379027176573567	0
BSU34480	BSU36330	8.0	8.0	0.0	0.39376887234785873	0
BSU30460	BSU36850	-8.0	8.0	0.0	0.3937643077931281	0
BSU25200	BSU11000	8.0	8.0	0.0	0.39376425871189441	0
BSU39430	BSU28350	-8.0	8.0	0.0	0.39375733825794801	0
BSU18460	BSU18540	8.0	8.0	0.0	0.39375635663327474	0
BSU00010	BSU15740	-8.0	8.0	0.0	0.39374796374231841	0
BSU19200	BSU40560	8.0	8.0	0.0	0.39374325194388682	0
BSU30460	BSU14100	-8.0	8.0	0.0	0.39373903095779178	0
BSU34750	BSU15150	8.0	8.0	0.0	0.39373800025188488	0
BSU18420	BSU36980	8.0	8.0	0.0	0.39373505537786513	0
BSU24100	BSU19930	-8.0	8.0	0.0	0.39372661340567516	0
BSU24220	BSU24930	-8.0	8.0	0.0	0.39372563178100189	-1
BSU07820	BSU03470	-8.0	8.0	0.0	0.39372288323191679	0
BSU32870	BSU08600	-8.0	8.0	0.0	0.39372278506944947	0
BSU36600	BSU37090	8.0	8.0	0.0	0.39371503023453075	0
BSU29030	BSU17620	8.0	8.0	0.0	0.39371252709161397	0
BSU10840	BSU32060	8.0	8.0	0.0	0.39369947148345968	0
BSU17850	BSU16800	-8.0	8.0	0.0	0.39368975339919449	0
BSU25200	BSU21810	8.0	8.0	0.0	0.39368459986965987	0
BSU07390	BSU35030	-8.0	8.0	0.0	0.39367861195915305	0
BSU06540	BSU15060	8.0	8.0	0.0	0.39367743400954514	0
BSU05420	BSU05510	8.0	8.0	0.0	0.39367713952214317	0
BSU25200	BSU24270	8.0	8.0	0.0	0.3936712988553373	0
BSU35030	BSU40410	-8.0	8.0	0.0	0.39366948284969178	0
BSU25200	BSU03320	8.0	8.0	0.0	0.39366423115768984	1
BSU24520	BSU32900	-8.0	8.0	0.0	0.39365937211555724	0
BSU40050	BSU40490	-8.0	8.0	0.0	0.39365559286056523	0
BSU12000	BSU38050	8.0	8.0	0.0	0.39365264798654548	0
BSU34170	BSU05109	8.0	8.0	0.0	0.39364999759992769	0
BSU25200	BSU29200	8.0	8.0	0.0	0.39364661099480497	1
BSU36600	BSU23920	8.0	8.0	0.0	0.39364288082104659	0
BSU08100	BSU17660	-8.0	8.0	0.0	0.39363944513469018	0
BSU16810	BSU15390	8.0	8.0	0.0	0.39363733464164269	0
BSU19540	BSU09100	-8.0	8.0	0.0	0.39361780031064492	0
BSU00980	BSU17300	-8.0	8.0	0.0	0.3936102418006609	0
BSU40540	BSU27010	8.0	8.0	0.0	0.39360395940275206	0
BSU26580	BSU26020	8.0	8.0	0.0	0.39360287961561147	0
BSU33660	BSU18310	-8.0	8.0	0.0	0.39360243788450849	0
BSU00010	BSU07330	-8.0	8.0	0.0	0.39359811873594619	0
BSU07390	BSU36740	-8.0	8.0	0.0	0.39359173817557003	0
BSU18460	BSU33590	-8.0	8.0	0.0	0.39358182376637019	0
BSU00370	BSU38420	8.0	8.0	0.0	0.3935802040856593	0
BSU24520	BSU08220	-8.0	8.0	0.0	0.39357298914431088	0
BSU27170	BSU16140	8.0	8.0	0.0	0.39357122221989904	0
BSU08340	BSU31050	-8.0	8.0	0.0	0.39356160229810117	0
BSU34200	BSU39340	8.0	8.0	0.0	0.39356066975466159	0
BSU25810	BSU08560	-8.0	8.0	0.0	0.39354368764781428	0
BSU38220	BSU06077	-8.0	8.0	0.0	0.39353578556919455	0
BSU23590	BSU20630	8.0	8.0	0.0	0.39352984673992136	0
BSU37650	BSU28930	8.0	8.0	0.0	0.39351978508702051	0
BSU08370	BSU30390	8.0	8.0	0.0	0.39351718378163641	0
BSU23100	BSU06400	8.0	8.0	0.0	0.39351630031943047	0
BSU31530	BSU32230	-8.0	8.0	0.0	0.3935109995461949	0
BSU33660	BSU40980	-8.0	8.0	0.0	0.39350903629684841	0
BSU31530	BSU28440	-8.0	8.0	0.0	0.39349740404447037	0
BSU23100	BSU04840	-8.0	8.0	0.0	0.39349087624039319	0
BSU14730	BSU30350	8.0	8.0	0.0	0.39348758779773779	0
BSU05050	BSU08050	8.0	8.0	0.0	0.39348694974170018	0
BSU34380	BSU14750	-8.0	8.0	0.0	0.39347983296281908	0
BSU25200	BSU18460	8.0	8.0	0.0	0.39346609021739354	1
BSU17850	BSU16560	-8.0	8.0	0.0	0.39346054403798963	0
BSU32140	BSU17930	8.0	8.0	0.0	0.39345450704624912	0
BSU10150	BSU14780	8.0	8.0	0.0	0.39345431072131448	0
BSU27170	BSU22310	8.0	8.0	0.0	0.39343497271525141	0
BSU18460	BSU34729	-8.0	8.0	0.0	0.3934337947656435	0
BSU39430	BSU15160	-8.0	8.0	0.0	0.39342991734818411	0
BSU05050	BSU14790	8.0	8.0	0.0	0.39342579452455645	0
BSU05330	BSU06400	-8.0	8.0	0.0	0.39342319321917235	0
BSU34480	BSU26470	8.0	8.0	0.0	0.39341421135341209	0
BSU00370	BSU04210	-8.0	8.0	0.0	0.39341224810406555	0
BSU26870	BSU19920	8.0	8.0	0.0	0.39340321715707161	0
BSU34750	BSU38140	8.0	8.0	0.0	0.39340159747636078	0
BSU33660	BSU04130	-8.0	8.0	0.0	0.39340022320181822	0
BSU40710	BSU08370	8.0	8.0	0.0	0.3933973274090321	0
BSU25490	BSU24940	8.0	8.0	0.0	0.39339531507845193	0
BSU00830	BSU04000	-8.0	8.0	0.0	0.39338706943119661	0
BSU17850	BSU21710	-8.0	8.0	0.0	0.3933798054086145	0
BSU09520	BSU05620	8.0	8.0	0.0	0.3933772041032304	0
BSU02740	BSU39560	8.0	8.0	0.0	0.39337435739167798	0
BSU34180	BSU30520	-8.0	8.0	0.0	0.3933647374698801	0
BSU06540	BSU38620	8.0	8.0	0.0	0.39336449206371177	0
BSU39990	BSU06870	8.0	8.0	0.0	0.3933543322483436	0
BSU34720	BSU06000	8.0	8.0	0.0	0.39334854066277136	0
BSU05050	BSU17678	8.0	8.0	0.0	0.3933444178391437	0
BSU13150	BSU15520	-8.0	8.0	0.0	0.39333975512194574	0
BSU08370	BSU26480	8.0	8.0	0.0	0.39333946063454378	0
BSU05330	BSU13100	-8.0	8.0	0.0	0.39332493258937962	0
BSU26720	BSU31900	-8.0	8.0	0.0	0.39332424545210837	0
BSU40540	BSU27500	8.0	8.0	0.0	0.39332031895341535	0
BSU34480	BSU40760	8.0	8.0	0.0	0.39331811029790054	0
BSU34720	BSU15770	8.0	8.0	0.0	0.39330564366455018	0
BSU38450	BSU05690	8.0	8.0	0.0	0.39330152084092251	0
BSU27000	BSU40740	8.0	8.0	0.0	0.39329779066716414	0
BSU14240	BSU11950	-8.0	8.0	0.0	0.39329474763067707	0
BSU04100	BSU23250	-8.0	8.0	0.0	0.39328767993302965	0
BSU00010	BSU16890	-8.0	8.0	0.0	0.39327329913156645	0
BSU05420	BSU26100	-8.0	8.0	0.0	0.39327030517631306	0
BSU35030	BSU02330	-8.0	8.0	0.0	0.39326956895780812	0
BSU37620	BSU15860	-8.0	8.0	0.0	0.39325204695739052	0
BSU03470	BSU36930	8.0	8.0	0.0	0.39324664802168763	0
BSU34180	BSU08780	-8.0	8.0	0.0	0.39322721185315718	0
BSU12370	BSU22570	8.0	8.0	0.0	0.39321145677715147	0
BSU13150	BSU15550	-8.0	8.0	0.0	0.39321003342137523	0
BSU24520	BSU04320	-8.0	8.0	0.0	0.39320659773501887	0
BSU25100	BSU10090	-8.0	8.0	0.0	0.39320537070417727	0
BSU22120	BSU18669	-8.0	8.0	0.0	0.39319805760036153	0
BSU15880	BSU07650	-8.0	8.0	0.0	0.3931967814882863	0
BSU26720	BSU19070	-8.0	8.0	0.0	0.39315771282629081	0
BSU39660	BSU13320	8.0	8.0	0.0	0.39315736925765515	0
BSU11500	BSU04480	8.0	8.0	0.0	0.39315658395791658	0
BSU01730	BSU12180	8.0	8.0	0.0	0.393118546001828	0
BSU34200	BSU40660	8.0	8.0	0.0	0.39311569929027557	0
BSU13150	BSU15510	-8.0	8.0	0.0	0.39309856993972725	0
BSU05320	BSU32190	-8.0	8.0	0.0	0.39309322008525804	0
BSU02970	BSU23650	8.0	8.0	0.0	0.39309174764824817	0
BSU29400	BSU26490	-8.0	8.0	0.0	0.39309061877987389	0
BSU26720	BSU03660	-8.0	8.0	0.0	0.39308423821949773	0
BSU00010	BSU31760	-8.0	8.0	0.0	0.39307648338457907	0
BSU24100	BSU19480	8.0	8.0	0.0	0.39306691254401482	0
BSU26870	BSU21470	8.0	8.0	0.0	0.39305714537851594	0
BSU28550	BSU24200	-8.0	8.0	0.0	0.3930548385605338	0
BSU33520	BSU26810	-8.0	8.0	0.0	0.3930421756022488	0
BSU02680	BSU31090	-8.0	8.0	0.0	0.39302872734422523	0
BSU40670	BSU27540	-8.0	8.0	0.0	0.39302426095196191	0
BSU26870	BSU20640	8.0	8.0	0.0	0.39301724233554819	0
BSU13480	BSU21229	8.0	8.0	0.0	0.39301415021782743	0
BSU38600	BSU34560	6.0	8.0	0.0	0.39300894760705918	0
BSU27520	BSU06550	-8.0	8.0	0.0	0.39300865311965721	0
BSU11500	BSU18740	8.0	8.0	0.0	0.39300394132122557	0
BSU14240	BSU20280	-8.0	8.0	0.0	0.39298956051976242	0
BSU24520	BSU32530	-8.0	8.0	0.0	0.39297007526999833	0
BSU39660	BSU01880	8.0	8.0	0.0	0.39295790312404999	0
BSU25200	BSU31700	8.0	8.0	0.0	0.39295701966184404	1
BSU40410	BSU00370	8.0	8.0	0.0	0.3929562834433391	0
BSU40410	BSU28910	-8.0	8.0	0.0	0.39292654021573953	0
BSU37650	BSU05470	8.0	8.0	0.0	0.39290190143644083	0
BSU10830	BSU29960	8.0	8.0	0.0	0.39290091981176756	0
BSU12510	BSU35770	-8.0	8.0	0.0	0.39286926241605513	0
BSU37290	BSU33480	8.0	8.0	0.0	0.39286018238782755	0
BSU18420	BSU38370	8.0	8.0	0.0	0.39284722494214058	0
BSU07590	BSU19530	8.0	8.0	0.0	0.39284634147993464	0
BSU12560	BSU04870	8.0	8.0	0.0	0.39284418190565351	0
BSU08410	BSU14410	8.0	8.0	0.0	0.39284251314370899	0
BSU38220	BSU22180	-8.0	8.0	0.0	0.39283696696430509	0
BSU22120	BSU31900	-8.0	8.0	0.0	0.39282381319368348	0
BSU35030	BSU08600	-8.0	8.0	0.0	0.39279578780926205	0
BSU31680	BSU02660	8.0	8.0	0.0	0.39278886735531565	0
BSU40050	BSU39830	-8.0	8.0	0.0	0.39273973704041926	0
BSU40540	BSU25700	8.0	8.0	0.0	0.39268501146488538	0
BSU24100	BSU32710	8.0	8.0	0.0	0.39267863090450922	0
BSU35490	BSU14380	8.0	8.0	0.0	0.39267715846749934	0
BSU31210	BSU31920	8.0	8.0	0.0	0.39265364855657492	0
BSU05420	BSU02960	8.0	8.0	0.0	0.39264731707743245	0
BSU24520	BSU20550	8.0	8.0	0.0	0.39264550107178692	0
BSU03960	BSU13810	8.0	8.0	0.0	0.39262527960351784	0
BSU33080	BSU11540	8.0	8.0	0.0	0.39262523052228421	0
BSU28550	BSU32140	-8.0	8.0	0.0	0.39260098439285485	0
BSU26580	BSU21410	8.0	8.0	0.0	0.3925761492886215	0
BSU23520	BSU36020	-8.0	8.0	0.0	0.39257109392155426	0
BSU12560	BSU21150	6.0	8.0	0.0	0.39257045586551664	0
BSU40350	BSU19970	8.0	8.0	0.0	0.3925582837195683	0
BSU00010	BSU10320	-8.0	8.0	0.0	0.39254463913661003	0
BSU01730	BSU15880	8.0	8.0	0.0	0.39252004943854507	0
BSU34720	BSU00760	8.0	8.0	0.0	0.39249384005976917	0
BSU33230	BSU22260	8.0	8.0	0.0	0.39246252623269234	0
BSU09990	BSU25850	-8.0	8.0	0.0	0.39243749480352441	0
BSU24100	BSU19870	-8.0	8.0	0.0	0.39239778808549125	0
BSU35030	BSU33370	-8.0	8.0	0.0	0.39239086763154485	0
BSU24520	BSU21200	8.0	8.0	0.0	0.39198241360500385	0
BSU07220	BSU19090	-8.0	8.0	0.0	0.3919336759399768	0
BSU23450	BSU31290	7.0	7.0	0.0	0.34978497020720034	0
BSU23450	BSU23180	7.0	7.0	0.0	0.34964425431028939	0
BSU23450	BSU10009	7.0	7.0	0.0	0.3496258488476659	0
BSU23450	BSU19950	7.0	7.0	0.0	0.34953411602195028	0
BSU23450	BSU25750	7.0	7.0	0.0	0.34930392503607227	0
BSU00370	BSU05840	7.0	7.0	0.0	0.34923668374595435	1
BSU15320	BSU00650	7.0	7.0	0.0	0.34923457325290685	0
BSU16170	BSU13950	-7.0	7.0	0.0	0.34921498984067545	0
BSU37650	BSU21870	7.0	7.0	0.0	0.34916374903273156	0
BSU25200	BSU18450	7.0	7.0	0.0	0.34912634913268059	1
BSU36420	BSU19950	7.0	7.0	0.0	0.34911358801192832	0
BSU33221	BSU35640	-7.0	7.0	0.0	0.34909528071177215	-1
BSU16170	BSU15100	-7.0	7.0	0.0	0.34907245793811897	0
BSU15320	BSU38240	7.0	7.0	0.0	0.34906450677826562	1
BSU15330	BSU36720	7.0	7.0	0.0	0.34896447922406104	0
BSU16170	BSU12120	-7.0	7.0	0.0	0.34882984940012424	0
BSU29740	BSU17610	-7.0	7.0	0.0	0.34880869538841563	-1
BSU23120	BSU26890	7.0	7.0	0.0	0.34876427687195088	0
BSU25200	BSU23570	7.0	7.0	0.0	0.34867759941330256	1
BSU05420	BSU18140	7.0	7.0	0.0	0.34867107160922545	0
BSU24220	BSU16330	-7.0	7.0	0.0	0.34864559844895449	-1
BSU24220	BSU34250	-7.0	7.0	0.0	0.34862675125522802	0
BSU29740	BSU19310	-7.0	7.0	0.0	0.34862248118789935	0
BSU23450	BSU31321	7.0	7.0	0.0	0.34860235788209765	0
BSU25200	BSU17440	7.0	7.0	0.0	0.34859602640295517	0
BSU16470	BSU20310	7.0	7.0	0.0	0.34858184192642666	0
BSU24220	BSU16380	-7.0	7.0	0.0	0.34856510522574768	-1
BSU00470	BSU34330	-7.0	7.0	0.0	0.34856495798204667	0
BSU24220	BSU14170	7.0	7.0	0.0	0.34851337360546719	0
BSU16170	BSU16400	-7.0	7.0	0.0	0.34848083274754882	-1
BSU29740	BSU13340	-7.0	7.0	0.0	0.34847862409203401	0
BSU30150	BSU38090	7.0	7.0	0.0	0.34847332331879843	0
BSU33660	BSU17130	-7.0	7.0	0.0	0.34846448869673913	0
BSU30460	BSU25270	-7.0	7.0	0.0	0.34843288038226033	0
BSU24220	BSU16350	-7.0	7.0	0.0	0.34843121162031582	-1
BSU15320	BSU24000	7.0	7.0	0.0	0.34842988642700695	0
BSU05420	BSU27130	7.0	7.0	0.0	0.34842237699825651	0
BSU24220	BSU06300	7.0	7.0	0.0	0.34841226626412203	0
BSU24100	BSU10350	7.0	7.0	0.0	0.348408192521728	0
BSU23450	BSU02920	-7.0	7.0	0.0	0.34840431510426867	0
BSU24220	BSU16420	-7.0	7.0	0.0	0.34839734556908858	-1
BSU00470	BSU02230	-7.0	7.0	0.0	0.34837952908126901	0
BSU25490	BSU15120	-7.0	7.0	0.0	0.34836819131629293	0
BSU24220	BSU16410	-7.0	7.0	0.0	0.34835920945053267	-1
BSU15330	BSU25540	7.0	7.0	0.0	0.34835621549527923	1
BSU37650	BSU02240	7.0	7.0	0.0	0.34835543019554061	0
BSU15090	BSU24400	-7.0	7.0	0.0	0.34831488909653524	-1
BSU16170	BSU16350	-7.0	7.0	0.0	0.34826502256313391	-1
BSU16170	BSU16330	-7.0	7.0	0.0	0.34825658059094394	-1
BSU24250	BSU32950	-7.0	7.0	0.0	0.34823822420955408	0
BSU30150	BSU32830	7.0	7.0	0.0	0.34820430907709315	0
BSU24100	BSU19210	-7.0	7.0	0.0	0.34819464007406165	0
BSU16170	BSU16380	-7.0	7.0	0.0	0.34819346212445373	-1
BSU24220	BSU16280	-7.0	7.0	0.0	0.34818202619701033	-1
BSU01540	BSU21600	-7.0	7.0	0.0	0.34817594012403613	0
BSU35910	BSU07100	7.0	7.0	0.0	0.3481626881909472	0
BSU24250	BSU28150	7.0	7.0	0.0	0.34815581681823443	0
BSU15320	BSU00640	7.0	7.0	0.0	0.34814938717662464	0
BSU25490	BSU11150	-7.0	7.0	0.0	0.34812857673355163	0
BSU05330	BSU16510	-7.0	7.0	0.0	0.34811979119272601	0
BSU25200	BSU22780	7.0	7.0	0.0	0.34811552112539734	0
BSU24220	BSU39990	-7.0	7.0	0.0	0.34809480884479171	0
BSU25200	BSU36000	7.0	7.0	0.0	0.34807169158373658	1
BSU02680	BSU02720	-7.0	7.0	0.0	0.34806864854724945	0
BSU15320	BSU02440	-7.0	7.0	0.0	0.34802535889915898	0
BSU26870	BSU17250	7.0	7.0	0.0	0.34802295391870952	0
BSU24250	BSU37460	-7.0	7.0	0.0	0.34801568989612741	0
BSU16170	BSU21330	-7.0	7.0	0.0	0.34800906392958297	0
BSU16170	BSU01650	-7.0	7.0	0.0	0.34798756634923872	0
BSU02680	BSU27740	-7.0	7.0	0.0	0.34798722278060307	0
BSU23450	BSU23329	7.0	7.0	0.0	0.34797298922284087	0
BSU24100	BSU31020	-7.0	7.0	0.0	0.34794736881886895	0
BSU15330	BSU10700	7.0	7.0	0.0	0.34793455861688299	0
BSU15330	BSU10680	7.0	7.0	0.0	0.3479156132606892	0
BSU04730	BSU11520	7.0	7.0	0.0	0.34789318313690532	0
BSU27890	BSU15610	-7.0	7.0	0.0	0.34789004193795092	0
BSU00470	BSU34340	-7.0	7.0	0.0	0.34788434851484606	0
BSU07010	BSU12320	7.0	7.0	0.0	0.34788047109738668	0
BSU09520	BSU16160	7.0	7.0	0.0	0.34786658110826013	0
BSU02680	BSU16690	-7.0	7.0	0.0	0.34786594305222251	0
BSU24220	BSU37700	-7.0	7.0	0.0	0.34786368531547407	0
BSU01540	BSU24610	-7.0	7.0	0.0	0.34785116960089008	0
BSU30460	BSU29600	-7.0	7.0	0.0	0.34784763575206634	0
BSU25760	BSU25120	7.0	7.0	0.0	0.34781735263089647	0
BSU37650	BSU33800	7.0	7.0	0.0	0.3478056222160511	0
BSU16170	BSU25830	-7.0	7.0	0.0	0.34779973246801155	-1
BSU23120	BSU35270	7.0	7.0	0.0	0.34779403904490669	0
BSU04100	BSU16410	-7.0	7.0	0.0	0.34779291017653241	0
BSU27890	BSU28260	-7.0	7.0	0.0	0.34778441912310881	0
BSU04100	BSU16400	-7.0	7.0	0.0	0.34777990364961181	0
BSU35910	BSU05840	7.0	7.0	0.0	0.34777936375604152	0
BSU00370	BSU26890	-7.0	7.0	0.0	0.34776920394067334	-1
BSU25200	BSU28160	7.0	7.0	0.0	0.34776213624302593	1
BSU24220	BSU12860	-7.0	7.0	0.0	0.34775825882556655	0
BSU24220	BSU31640	-7.0	7.0	0.0	0.34775222183382604	0
BSU28400	BSU12490	7.0	7.0	0.0	0.34775040582818056	0
BSU33660	BSU39100	-7.0	7.0	0.0	0.34775040582818056	0
BSU24250	BSU28130	7.0	7.0	0.0	0.34774746095416076	0
BSU24220	BSU07820	-7.0	7.0	0.0	0.34773901898197079	0
BSU04100	BSU00090	-7.0	7.0	0.0	0.34772439277433931	0
BSU19540	BSU28220	-7.0	7.0	0.0	0.34771025737904443	0
BSU24220	BSU30270	7.0	7.0	0.0	0.34770201173178911	0
BSU19050	BSU32970	7.0	7.0	0.0	0.34769450230303872	0
BSU16170	BSU16280	-7.0	7.0	0.0	0.34769013407324273	-1
BSU23100	BSU32960	-7.0	7.0	0.0	0.34768635481825072	0
BSU18760	BSU35820	7.0	7.0	0.0	0.34768183934475377	0
BSU19540	BSU37660	-7.0	7.0	0.0	0.34766485723790647	0
BSU18850	BSU19000	7.0	7.0	0.0	0.34766053808934416	0
BSU05420	BSU35820	7.0	7.0	0.0	0.347649642055471	0
BSU18760	BSU09410	7.0	7.0	0.0	0.3476447830133384	0
BSU16170	BSU39910	-7.0	7.0	0.0	0.34764036570230877	-1
BSU09520	BSU00580	7.0	7.0	0.0	0.34763604655374647	0
BSU30460	BSU29150	-7.0	7.0	0.0	0.34763565390387713	0
BSU26350	BSU00080	-7.0	7.0	0.0	0.34762834080006139	0
BSU13340	BSU15070	-7.0	7.0	0.0	0.34762647571318223	0
BSU16170	BSU38960	-7.0	7.0	0.0	0.34757656009854726	0
BSU06700	BSU24830	7.0	7.0	0.0	0.34756968872583449	0
BSU40050	BSU39950	-7.0	7.0	0.0	0.34754475545913383	0
BSU33660	BSU18370	-7.0	7.0	0.0	0.34754087804167449	0
BSU25490	BSU16520	-7.0	7.0	0.0	0.34752895130189443	0
BSU16470	BSU34340	7.0	7.0	0.0	0.3475273316211836	0
BSU25200	BSU02940	7.0	7.0	0.0	0.34751938046133024	0
BSU27000	BSU19460	7.0	7.0	0.0	0.34749410362599392	0
BSU08410	BSU31430	7.0	7.0	0.0	0.34749135507690881	0
BSU05320	BSU09690	-7.0	7.0	0.0	0.34749130599567518	0
BSU33660	BSU17120	-7.0	7.0	0.0	0.34747186982714473	0
BSU34380	BSU08590	7.0	7.0	0.0	0.34747098636493878	0
BSU27890	BSU32090	-7.0	7.0	0.0	0.34746107195573894	0
BSU14730	BSU26190	7.0	7.0	0.0	0.34745724361951325	0
BSU00470	BSU33960	7.0	7.0	0.0	0.34745631107607367	0
BSU31070	BSU32260	-7.0	7.0	0.0	0.34744811451005198	0
BSU11500	BSU24880	7.0	7.0	0.0	0.34744296098051741	0
BSU00560	BSU37920	7.0	7.0	0.0	0.34743604052657096	0
BSU09520	BSU19140	7.0	7.0	0.0	0.34743427360215912	0
BSU05420	BSU38440	7.0	7.0	0.0	0.34742646968600671	0
