regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
BSU23450	BSU38630	2.0	2.0	0.83983418713357305	0.99843064665405823	1
BSU04730	BSU02840	2.0	2.0	0.84134460419203161	0.9984277022762984	1
BSU29740	BSU27030	-2.0	2.0	0.84114874476257429	0.9984267208170452	-1
BSU01730	BSU08760	2.0	2.0	0.8391909953942206	0.99841886914301925	1
BSU25760	BSU37810	2.0	2.0	0.83969767416306107	0.99841788768376594	1
BSU37310	BSU37300	2.0	2.0	0.8395439053185535	0.99841592476525953	0
BSU25250	BSU14629	-2.0	2.0	0.83607376095147701	0.99841494330600622	-1
BSU28410	BSU36070	2.0	2.0	0.83935339134078302	0.99841396184675302	1
BSU24610	BSU34220	-2.0	2.0	0.83399701222778755	0.9984119989282465	-1
BSU33970	BSU28790	-2.0	2.0	0.83845266766365101	0.99841003600973999	-1
BSU29740	BSU07620	-2.0	2.0	0.83508121017536907	0.99840611017272707	-1
BSU16470	BSU16370	2.0	2.0	0.83688580523181444	0.99840414725422055	1
BSU22120	BSU22110	-2.0	2.0	0.83672241368513101	0.99840218433571404	-1
BSU15320	BSU23190	2.0	2.0	0.83590676818108189	0.99840022141720752	1
BSU26350	BSU25970	-2.0	2.0	0.83375717782459757	0.99840022141720752	0
BSU10420	BSU35460	2.0	2.0	0.83726032123232508	0.99840022141720752	1
BSU16470	BSU35620	2.0	2.0	0.83038420285500814	0.99839629558019449	1
BSU29740	BSU27060	-2.0	2.0	0.83800738782996909	0.99839531412094129	-1
BSU32560	BSU32550	-2.0	2.0	0.8331531161562481	0.99839138828392826	0
BSU15330	BSU08110	2.0	2.0	0.83510234671244454	0.9983815736913958	1
BSU24100	BSU24070	2.0	2.0	0.8326700238606386	0.99837666639512956	1
BSU29740	BSU08080	-2.0	2.0	0.83337493793619255	0.99837568493587636	-1
BSU16170	BSU32580	-2.0	2.0	0.83326510661467701	0.99837372201736985	-1
BSU25760	BSU30850	2.0	2.0	0.83280655601961895	0.99836096304707767	0
BSU04730	BSU38610	2.0	2.0	0.83138731384064546	0.99835998158782446	1
BSU14380	BSU14390	-2.0	2.0	0.83242142265742203	0.99835801866931795	-1
BSU29740	BSU08070	-2.0	2.0	0.83095997503012398	0.99835507429155812	-1
BSU29740	BSU08110	-2.0	2.0	0.83058480270650148	0.99835016699529189	-1
BSU18740	BSU18750	2.0	2.0	0.82875523696560793	0.99834918553603869	0
BSU23450	BSU25790	2.0	2.0	0.831130521443044	0.99834820407678548	1
BSU24250	BSU40330	2.0	2.0	0.83099764998297043	0.99834722261753217	1
BSU25100	BSU02870	-2.0	2.0	0.82984272749529064	0.99834035240275942	-1
BSU26350	BSU26260	-2.0	2.0	0.82723112684185995	0.99833838948425302	-1
BSU16470	BSU35430	2.0	2.0	0.82900099006270955	0.99833544510649319	1
BSU00370	BSU24620	-2.0	2.0	0.82721117133298883	0.99833348218798679	-1
BSU30460	BSU30450	-2.0	2.0	0.82919224086286492	0.99832857489172055	-1
BSU31530	BSU37040	2.0	2.0	0.82688079206242349	0.99832661197321404	1
BSU23450	BSU22160	2.0	2.0	0.82524403920056011	0.99831974175844129	0
BSU25760	BSU11770	2.0	2.0	0.82552195722751043	0.99831876029918809	1
BSU15320	BSU15030	2.0	2.0	0.82452357330840287	0.99831679738068158	1
BSU16170	BSU31570	-2.0	2.0	0.82729355536368054	0.99831679738068158	-1
BSU15320	BSU24360	2.0	2.0	0.82743472012273411	0.99831483446217506	1
BSU23450	BSU18020	2.0	2.0	0.82625688338863557	0.99831287154366855	1
BSU24610	BSU34350	-2.0	2.0	0.82571598120907108	0.99831287154366855	-1
BSU25760	BSU22250	2.0	2.0	0.82675662171629094	0.99830894570665552	0
BSU23450	BSU38230	2.0	2.0	0.82669150101538702	0.99830698278814911	0
BSU00370	BSU34360	-2.0	2.0	0.82654682297354265	0.99830698278814911	-1
BSU35030	BSU35010	-2.0	2.0	0.82594067188643505	0.9983060013288958	-1
BSU26350	BSU26300	-2.0	2.0	0.82509379223332602	0.9983050198696426	-1
BSU16170	BSU13940	-2.0	2.0	0.81957153856092002	0.99830305695113608	0
BSU34200	BSU08070	2.0	2.0	0.82320993900705941	0.99830207549188288	1
BSU15320	BSU29160	2.0	2.0	0.82265802948203903	0.99830207549188288	1
BSU16470	BSU16380	2.0	2.0	0.8211751995251606	0.99830109403262957	1
BSU16470	BSU38400	2.0	2.0	0.82594464468157958	0.99830109403262957	1
BSU15330	BSU05529	2.0	2.0	0.82237629658972855	0.99830011257337636	0
BSU28410	BSU19790	2.0	2.0	0.82469587532374145	0.99829913111412305	1
BSU23520	BSU14150	-2.0	2.0	0.8245808741111279	0.99829814965486985	-1
BSU26350	BSU26039	-2.0	2.0	0.82232434581000158	0.99829814965486985	0
BSU23520	BSU14160	-2.0	2.0	0.82412151072234252	0.99829422381785682	-1
BSU04730	BSU38180	2.0	2.0	0.82475140809734238	0.99829226089935041	1
BSU23520	BSU31960	-2.0	2.0	0.82207477854779698	0.99828931652159059	-1
BSU16470	BSU16210	2.0	2.0	0.82244595112193897	0.99828833506233738	1
BSU16470	BSU35420	2.0	2.0	0.82383358867885992	0.99828637214383087	1
BSU23520	BSU07150	-2.0	2.0	0.82093947900129005	0.99828539068457767	-1
BSU25760	BSU32640	2.0	2.0	0.82055962141583094	0.9982765575512984	1
BSU28550	BSU32840	-2.0	2.0	0.81793605524157242	0.9982755760920452	-1
BSU32420	BSU32440	2.0	2.0	0.81975770364488854	0.99827361317353869	1
BSU40350	BSU37780	2.0	2.0	0.82009218738417844	0.99826772441801925	1
BSU09060	BSU09050	2.0	2.0	0.82047838491909952	0.99826674295876594	0
BSU14730	BSU14720	2.0	2.0	0.81998513478763813	0.99826183566249971	1
BSU04730	BSU00850	2.0	2.0	0.81935337874597947	0.99825300252922045	1
BSU15320	BSU12110	2.0	2.0	0.81471353589995843	0.99825300252922045	0
BSU16470	BSU09370	2.0	2.0	0.80875784914037641	0.99825202106996724	1
BSU07010	BSU06970	2.0	2.0	0.81583314078727298	0.99824613231444781	0
BSU04100	BSU04050	-2.0	2.0	0.81821596483726444	0.99824024355892826	-1
BSU01640	BSU01620	2.0	2.0	0.81664450383765153	0.99824024355892826	1
BSU25760	BSU07280	2.0	2.0	0.81597681678009337	0.99823337334415552	1
BSU25760	BSU04110	2.0	2.0	0.81458497834374843	0.9982304289663958	1
BSU16470	BSU16440	2.0	2.0	0.8129731714600229	0.9982294475071426	1
BSU18740	BSU18730	2.0	2.0	0.81479942933223659	0.99822355875162305	0
BSU15330	BSU31420	2.0	2.0	0.81412079243386892	0.99822257729236985	0
BSU04730	BSU06590	2.0	2.0	0.81395064307918186	0.99822061437386334	1
BSU15670	BSU15680	2.0	2.0	0.81391630075726851	0.99821766999610362	0
BSU10420	BSU36310	2.0	2.0	0.81501745527768055	0.99821276269983739	1
BSU23450	BSU00230	2.0	2.0	0.81286893924480563	0.99821178124058407	0
BSU00470	BSU15530	-2.0	2.0	0.81323233097959757	0.99820883686282436	0
BSU24250	BSU40340	2.0	2.0	0.81331528169705702	0.99820883686282436	1
BSU01730	BSU35130	2.0	2.0	0.81203271798780396	0.99820491102581144	1
BSU01730	BSU35120	2.0	2.0	0.81153146226069295	0.99820392956655812	1
BSU34200	BSU24060	2.0	2.0	0.81207981616142555	0.9982000037295452	1
BSU29110	BSU05730	2.0	2.0	0.81062136871830603	0.99819902227029189	1
BSU05640	BSU05650	2.0	2.0	0.81061201665202598	0.99819411497402566	0
BSU12510	BSU12519	-2.0	2.0	0.81014610057526237	0.99819117059626594	0
BSU26350	BSU25930	-2.0	2.0	0.81029531127025067	0.99818920767775943	0
BSU26350	BSU26310	-2.0	2.0	0.809657075150223	0.99818331892223999	-1
BSU25760	BSU07290	2.0	2.0	0.80964709092953357	0.99818331892223999	1
BSU23450	BSU39000	2.0	2.0	0.8089946678536224	0.99818135600373348	0
BSU16470	BSU16420	2.0	2.0	0.80919705209507498	0.99818037454448028	1
BSU26350	BSU26280	-2.0	2.0	0.80870941992593193	0.99818037454448028	-1
BSU24610	BSU34030	-2.0	2.0	0.81044601312073361	0.99817939308522696	-1
BSU14730	BSU14710	2.0	2.0	0.808783220019205	0.99817743016672045	1
BSU34200	BSU24040	2.0	2.0	0.80808067191067756	0.99817546724821404	1
BSU01640	BSU01630	2.0	2.0	0.80867019264314655	0.99817546724821404	1
BSU37650	BSU28290	2.0	2.0	0.80744637416560305	0.99817448578896073	0
BSU14480	BSU14930	-2.0	2.0	0.80776036550554209	0.99817154141120101	-1
BSU25760	BSU07270	2.0	2.0	0.80850316546871104	0.9981705599519477	1
BSU09520	BSU07260	2.0	2.0	0.80633839781963856	0.9981685970334413	1
BSU07010	BSU30135	2.0	2.0	0.80736692799130805	0.99816074535941524	0
BSU31530	BSU31580	2.0	2.0	0.80480796622194495	0.9981548566038958	1
BSU00470	BSU15550	-2.0	2.0	0.80608049339108656	0.99815289368538929	0
BSU25100	BSU30700	-2.0	2.0	0.80433379536635607	0.99814896784837637	-1
BSU04730	BSU04200	2.0	2.0	0.80512553727116654	0.99814504201136334	1
BSU16170	BSU24050	-2.0	2.0	0.80529714518267359	0.99814504201136334	-1
BSU05970	BSU38750	-2.0	2.0	0.80580762163607456	0.99814307909285682	-1
BSU00370	BSU02050	-2.0	2.0	0.80429445869155458	0.99814111617435031	-1
BSU16170	BSU24080	-2.0	2.0	0.80407934677583748	0.99813719033733739	-1
BSU04730	BSU36720	2.0	2.0	0.80475087501211595	0.99813424595957767	1
BSU07010	BSU30110	2.0	2.0	0.80421021357199496	0.99813228304107116	0
BSU01730	BSU04590	2.0	2.0	0.80318997051588004	0.99813032012256464	1
BSU24250	BSU40320	2.0	2.0	0.80256678720937691	0.99812541282629841	1
BSU34200	BSU24080	2.0	2.0	0.80254950627812049	0.9981244313670451	1
BSU23450	BSU10290	2.0	2.0	0.80287831177489455	0.99812344990779189	0
BSU35030	BSU35020	-2.0	2.0	0.800221645497176	0.99811657969301915	-1
BSU16470	BSU13420	2.0	2.0	0.80061131304630995	0.99811559823376594	0
BSU10420	BSU03430	2.0	2.0	0.80213359167646747	0.99811461677451263	1
BSU25760	BSU23350	2.0	2.0	0.80103156681062893	0.99811461677451263	0
BSU15320	BSU07540	2.0	2.0	0.80067643817378498	0.99811461677451263	0
BSU29110	BSU05740	2.0	2.0	0.79980616268731852	0.99811363531525943	1
BSU23450	BSU23519	2.0	2.0	0.79973041515369503	0.99811167239675291	0
BSU26350	BSU12130	-2.0	2.0	0.80092719523422251	0.9981097094782464	0
BSU28410	BSU11809	2.0	2.0	0.79868977405047992	0.99810283926347376	0
BSU24610	BSU34240	-2.0	2.0	0.80080046157073914	0.99810185780422045	-1
BSU04730	BSU37210	2.0	2.0	0.79816768241014602	0.99809596904870101	1
BSU04730	BSU38830	2.0	2.0	0.79829489188061553	0.99809204321168798	1
BSU15320	BSU03090	2.0	2.0	0.797026580124228	0.99808615445616855	1
BSU01640	BSU01610	2.0	2.0	0.79890328352318907	0.99808517299691524	1
BSU15320	BSU25060	2.0	2.0	0.79686662180024248	0.99808419153766204	1
BSU00560	BSU18030	2.0	2.0	0.7965677220183025	0.99808419153766204	0
BSU23450	BSU12330	2.0	2.0	0.79738524879705408	0.99808321007840883	0
BSU28410	BSU19780	2.0	2.0	0.79600441276942002	0.99807830278214249	1
BSU15320	BSU24150	2.0	2.0	0.79705767122047655	0.99807732132288929	1
BSU04730	BSU12170	2.0	2.0	0.7953328029026745	0.99807633986363609	1
BSU16170	BSU11381	-2.0	2.0	0.79436498128318211	0.99807535840438277	-1
BSU04730	BSU40000	2.0	2.0	0.7953738054147339	0.99807535840438277	1
BSU07590	BSU07610	2.0	2.0	0.79417901187272411	0.99807437694512957	1
BSU23520	BSU08460	-2.0	2.0	0.79583463897358553	0.99807437694512957	-1
BSU05420	BSU08330	2.0	2.0	0.78565047521081555	0.99807241402662306	0
BSU01540	BSU21650	-2.0	2.0	0.79630434037983311	0.99807045110811654	0
BSU00370	BSU24640	-2.0	2.0	0.79730535320185636	0.99806946964886334	-1
BSU16170	BSU11400	-2.0	2.0	0.79624397489369358	0.99806848818961003	-1
BSU01640	BSU01600	2.0	2.0	0.79673337700074498	0.99806750673035682	1
BSU04730	BSU24770	2.0	2.0	0.79482388610268084	0.99806652527110362	1
BSU19540	BSU19550	-2.0	2.0	0.79183863919684749	0.99806358089334379	-1
BSU26350	BSU26290	-2.0	2.0	0.79469064459143257	0.99805278484155813	-1
BSU34200	BSU08080	2.0	2.0	0.79406360072138149	0.9980488590045451	1
BSU25760	BSU28320	2.0	2.0	0.79440376886488306	0.99804787754529189	1
BSU15880	BSU11330	-2.0	2.0	0.79331871762548944	0.99804395170827886	-1
BSU26350	BSU26089	-2.0	2.0	0.7918734036507411	0.99804198878977246	0
BSU25760	BSU36030	2.0	2.0	0.79073079131695012	0.99803806295275943	0
BSU15320	BSU24140	2.0	2.0	0.79258735272221814	0.99803610003425292	1
BSU30460	BSU30440	-2.0	2.0	0.79302894685504755	0.99803511857499971	-1
BSU23120	BSU37420	2.0	2.0	0.79173905774541942	0.9980331556564932	1
BSU00560	BSU18020	2.0	2.0	0.79000186219436797	0.99803217419723989	0
BSU15330	BSU32860	2.0	2.0	0.79119805668932996	0.99803021127873348	1
BSU25760	BSU26259	2.0	2.0	0.79081390229598214	0.99803021127873348	0
BSU16470	BSU12120	2.0	2.0	0.79246126620676205	0.99802726690097365	1
BSU26350	BSU06319	-2.0	2.0	0.79113142040157747	0.99802726690097365	0
BSU15330	BSU13400	2.0	2.0	0.78516525069954302	0.99802726690097365	1
BSU34200	BSU24030	2.0	2.0	0.78851078633700489	0.99802628544172045	1
BSU31530	BSU07570	2.0	2.0	0.78716932988604249	0.99802235960470742	1
BSU23450	BSU38970	2.0	2.0	0.78779093468022043	0.99802039668620102	0
BSU36600	BSU16845	2.0	2.0	0.78903140115073489	0.9980184337676945	1
BSU23450	BSU12340	2.0	2.0	0.78994577844264002	0.9980184337676945	0
BSU16170	BSU37770	-2.0	2.0	0.78825021377276783	0.99801450793068147	-1
BSU23520	BSU01640	-2.0	2.0	0.78980408283952652	0.99801058209366855	-1
BSU02680	BSU33350	-2.0	2.0	0.78900914825896595	0.99801058209366855	0
BSU26350	BSU05360	-2.0	2.0	0.78701699866224195	0.99800960063441524	0
BSU26350	BSU25980	-2.0	2.0	0.78836573500620255	0.99800861917516204	0
BSU15320	BSU03100	2.0	2.0	0.78770147209599106	0.99800763771590872	1
BSU15330	BSU30739	2.0	2.0	0.7810267468273675	0.99800469333814901	0
BSU16470	BSU16200	2.0	2.0	0.78555763502832243	0.99800469333814901	1
BSU00370	BSU14930	-2.0	2.0	0.78597696878976242	0.99800174896038929	-1
BSU25760	BSU10080	2.0	2.0	0.78099438766438645	0.99799684166412306	0
BSU14480	BSU14910	-2.0	2.0	0.78481913700413553	0.99799586020486986	-1
BSU26350	BSU25940	-2.0	2.0	0.78633744554248541	0.99799487874561654	0
BSU04730	BSU04220	2.0	2.0	0.78426980399815205	0.99799095290860362	1
BSU10420	BSU24660	2.0	2.0	0.78517086624954491	0.99799095290860362	1
BSU15320	BSU13710	2.0	2.0	0.78352490709056755	0.99798997144935031	1
BSU26350	BSU26220	-2.0	2.0	0.7855070160313804	0.9979880085308438	0
BSU27520	BSU27260	-2.0	2.0	0.78391475561800794	0.99798702707159059	-1
BSU05970	BSU36010	-2.0	2.0	0.78446230174289999	0.99798408269383088	-1
BSU04730	BSU40529	2.0	2.0	0.783267096112789	0.99797721247905813	0
BSU00830	BSU00840	-2.0	2.0	0.78403165802526353	0.99796837934577887	-1
BSU27120	BSU27130	2.0	2.0	0.78382683415720844	0.99796739788652566	1
BSU40350	BSU40330	2.0	2.0	0.78298473459013951	0.99796641642727235	1
BSU04730	BSU38630	2.0	2.0	0.78146074977508806	0.99796150913100612	1
BSU28550	BSU10270	-2.0	2.0	0.78051746720090454	0.99795169453847365	-1
BSU40350	BSU40320	2.0	2.0	0.77965332256542907	0.99794875016071394	1
BSU15320	BSU24130	2.0	2.0	0.78004284885187702	0.99794875016071394	1
BSU04730	BSU02830	2.0	2.0	0.78022388024199008	0.99794384286444771	1
BSU28400	BSU28390	2.0	2.0	0.77932532883441186	0.9979428614051945	0
BSU29740	BSU08090	-2.0	2.0	0.77798539936826905	0.99793599119042176	-1
BSU25490	BSU25450	-2.0	2.0	0.77226454272141953	0.99793304681266204	-1
BSU24610	BSU24640	-2.0	2.0	0.78197913533939156	0.99792912097564901	-1
BSU15320	BSU09750	2.0	2.0	0.77740707228195205	0.99792519513863598	0
BSU16170	BSU24060	-2.0	2.0	0.77717077851502447	0.99792421367938278	-1
BSU15330	BSU33640	2.0	2.0	0.77443690648826191	0.99792225076087626	0
BSU25760	BSU30620	2.0	2.0	0.77198999533394996	0.99791538054610351	1
BSU24250	BSU37760	2.0	2.0	0.77440684572097007	0.99791439908685031	1
BSU23450	BSU12360	2.0	2.0	0.77569892444074307	0.9979114547090906	0
BSU00830	BSU00860	-2.0	2.0	0.77654377674001296	0.99790949179058408	-1
BSU10420	BSU11530	2.0	2.0	0.77807818362021353	0.99790851033133088	0
BSU02500	BSU02470	-2.0	2.0	0.77540823806405901	0.99790851033133088	-1
BSU25760	BSU19810	2.0	2.0	0.77585089009972996	0.99790752887207756	0
BSU23450	BSU12350	2.0	2.0	0.77508105470458599	0.99790360303506465	0
BSU01810	BSU01800	2.0	2.0	0.77200758806416947	0.99789869573879841	1
BSU25760	BSU37820	2.0	2.0	0.77432858116558045	0.9978977142795451	1
BSU16470	BSU11940	2.0	2.0	0.7729047405345516	0.9978967328202919	1
BSU39770	BSU39730	-2.0	2.0	0.77277096633873299	0.99789575136103859	-1
BSU33660	BSU15300	-2.0	2.0	0.774023563310823	0.99789575136103859	0
BSU16470	BSU35400	2.0	2.0	0.77454329282435652	0.99789476990178538	1
BSU34200	BSU37770	2.0	2.0	0.77344510425151736	0.99789476990178538	1
BSU25490	BSU25250	-2.0	2.0	0.76940763261061051	0.99789280698327887	0
BSU24250	BSU23960	-2.0	2.0	0.77132678394819854	0.99789084406477235	0
BSU00370	BSU34370	-2.0	2.0	0.77278708834204246	0.99788888114626584	-1
BSU15320	BSU10780	2.0	2.0	0.77304648799538156	0.99788691822775943	0
BSU25760	BSU18670	2.0	2.0	0.76834483258106101	0.99788102947223989	1
BSU37650	BSU28310	2.0	2.0	0.77191357416324702	0.99788004801298669	0
BSU30460	BSU30430	-2.0	2.0	0.77310687611468198	0.99787710363522697	-1
BSU29740	BSU22110	-2.0	2.0	0.77137983066433302	0.99787415925746714	-1
BSU15320	BSU15810	2.0	2.0	0.77298149961115104	0.99787415925746714	1
BSU33970	BSU07010	-2.0	2.0	0.77180029683680451	0.99787317779821394	0
BSU04730	BSU18520	2.0	2.0	0.76852322219173996	0.99787121487970742	1
BSU26350	BSU26010	-2.0	2.0	0.76694328610117157	0.99787023342045422	0
BSU15330	BSU07780	2.0	2.0	0.77004263682477991	0.99785845590941524	1
BSU31410	BSU31400	2.0	2.0	0.76900507186898392	0.99785747445016204	0
BSU16470	BSU35360	2.0	2.0	0.76908261237881703	0.99785747445016204	1
BSU29740	BSU28530	-2.0	2.0	0.76891082409876943	0.99785551153165553	-1
BSU15330	BSU40430	2.0	2.0	0.76397757321500648	0.99785551153165553	0
BSU27520	BSU27280	-2.0	2.0	0.7671036413478165	0.99785453007240221	-1
BSU34750	BSU34760	2.0	2.0	0.76950886195530055	0.99785453007240221	0
BSU00980	BSU23470	2.0	2.0	0.77074600865804499	0.99785060423538929	1
BSU04100	BSU04110	-2.0	2.0	0.7687250659788375	0.99784765985762947	-1
BSU13670	BSU05480	-2.0	2.0	0.76419288869459456	0.99784667839837626	-1
BSU16470	BSU35410	2.0	2.0	0.77021691768492795	0.99784667839837626	1
BSU39770	BSU39720	-2.0	2.0	0.76721898757320495	0.99784569693912306	-1
BSU16470	BSU28890	2.0	2.0	0.76919473083650303	0.99784471547986975	1
BSU23450	BSU37810	2.0	2.0	0.76532455071745509	0.997837845265097	0
BSU24250	BSU29430	-2.0	2.0	0.76647208277751999	0.99783490088733728	0
BSU26350	BSU26320	-2.0	2.0	0.76332324912902338	0.99783293796883077	-1
BSU26350	BSU25990	-2.0	2.0	0.7634158005166064	0.99782999359107105	0
BSU23120	BSU37410	2.0	2.0	0.76664917049112191	0.99782704921331133	1
BSU04730	BSU04720	2.0	2.0	0.76510550055122251	0.99782017899853859	1
BSU16170	BSU24090	-2.0	2.0	0.76504090364907307	0.99782017899853859	-1
BSU23120	BSU37430	2.0	2.0	0.76457528480145198	0.99781919753928539	1
BSU23520	BSU08480	-2.0	2.0	0.76078767923031743	0.99781723462077887	-1
BSU23520	BSU08440	-2.0	2.0	0.76606369661777796	0.99781625316152567	-1
BSU15330	BSU05899	2.0	2.0	0.76601301094922902	0.99781625316152567	0
BSU29740	BSU28520	-2.0	2.0	0.7641354692202339	0.99781625316152567	-1
BSU23450	BSU05740	2.0	2.0	0.76266419174436062	0.99781527170227236	0
BSU24610	BSU34050	-2.0	2.0	0.76420351338533954	0.99781330878376584	-1
BSU34170	BSU34120	-2.0	2.0	0.76236059885082907	0.99781232732451264	-1
BSU29110	BSU24970	2.0	2.0	0.76281833908022545	0.99780938294675292	1
BSU26350	BSU25960	-2.0	2.0	0.76295761259183559	0.99780742002824641	0
BSU37650	BSU28300	2.0	2.0	0.76329350080886837	0.9978064385689932	0
BSU14140	BSU29140	-2.0	2.0	0.76349690185954144	0.99780545710973989	-1
BSU29740	BSU27070	-2.0	2.0	0.76312524086826694	0.99780349419123338	-1
BSU32420	BSU32480	2.0	2.0	0.76278947911698647	0.99780153127272686	1
BSU12000	BSU12030	2.0	2.0	0.7625756033473281	0.99779367959870091	1
BSU16470	BSU10380	2.0	2.0	0.76172905512176947	0.99779073522094119	1
BSU15320	BSU38240	2.0	2.0	0.76207999229426704	0.99778975376168799	1
BSU34750	BSU34740	2.0	2.0	0.76153410781420749	0.99778779084318148	0
BSU04730	BSU12150	2.0	2.0	0.76130570628675898	0.99778779084318148	1
BSU16170	BSU24040	-2.0	2.0	0.75979792251081602	0.99778484646542176	-1
BSU25760	BSU25710	2.0	2.0	0.75743080574821486	0.99778092062840873	1
BSU16170	BSU39890	-2.0	2.0	0.75659735375841297	0.99777993916915553	-1
BSU34200	BSU08090	2.0	2.0	0.76042031006173438	0.99777895770990221	1
BSU23520	BSU08450	-2.0	2.0	0.75926914034402249	0.99777895770990221	-1
BSU16470	BSU38850	2.0	2.0	0.76045452894120291	0.99777797625064901	1
BSU23520	BSU04530	-2.0	2.0	0.75905858289874995	0.99777208749512947	-1
BSU23120	BSU37380	2.0	2.0	0.75964937737429761	0.99777208749512947	1
BSU23450	BSU19250	2.0	2.0	0.75611074605866047	0.99776619873961003	0
BSU28550	BSU37180	-2.0	2.0	0.75303957885985495	0.99776619873961003	-1
BSU01730	BSU04600	2.0	2.0	0.754476948410012	0.99776423582110352	1
BSU10150	BSU10160	2.0	2.0	0.75772026530237846	0.99775442122857105	0
BSU11500	BSU19680	2.0	2.0	0.75256632349487507	0.99775147685081134	0
BSU28550	BSU14060	-2.0	2.0	0.75236085033924494	0.99775147685081134	-1
BSU16170	BSU11390	-2.0	2.0	0.75121037727115536	0.99774460663603859	-1
BSU32420	BSU32500	2.0	2.0	0.75273604878986844	0.99774460663603859	1
BSU15330	BSU16825	2.0	2.0	0.75596042343361214	0.99773969933977236	0
BSU04730	BSU07890	2.0	2.0	0.75534576096405948	0.99773577350275933	1
BSU13310	BSU18440	-2.0	2.0	0.75508974430818099	0.99773381058425292	-1
BSU29400	BSU08840	2.0	2.0	0.75508227361953839	0.99773086620649309	0
BSU29110	BSU24980	2.0	2.0	0.74940998596490394	0.99773086620649309	1
BSU29740	BSU40070	-2.0	2.0	0.75532748075081313	0.99772988474723989	-1
BSU23120	BSU03760	2.0	2.0	0.75441903580680592	0.99772988474723989	1
BSU26350	BSU26020	-2.0	2.0	0.75305779972659659	0.99772105161396063	0
BSU40410	BSU06260	2.0	2.0	0.74988976340208602	0.99771712577694771	0
BSU23450	BSU38830	2.0	2.0	0.74822388786031158	0.9977161443176944	0
BSU04730	BSU30930	2.0	2.0	0.75170972281831339	0.99771025556217496	1
BSU26430	BSU26420	2.0	2.0	0.74851536341811964	0.99771025556217496	1
BSU15330	BSU05890	2.0	2.0	0.74765617545908958	0.99771025556217496	0
BSU29110	BSU02630	2.0	2.0	0.75310572795784703	0.99770829264366845	1
BSU15330	BSU16790	2.0	2.0	0.75326793559379546	0.99770534826590873	0
BSU37650	BSU13620	2.0	2.0	0.74906190112972304	0.99770436680665542	0
BSU15330	BSU32859	2.0	2.0	0.74865157567930007	0.99770436680665542	0
BSU00370	BSU18300	-2.0	2.0	0.74958566007921246	0.99769945951038919	-1
BSU16470	BSU15300	-2.0	2.0	0.74907233462582101	0.99769749659188278	0
BSU33660	BSU06830	-2.0	2.0	0.74926993370876049	0.99769258929561655	-1
BSU16470	BSU18610	2.0	2.0	0.74938732118465046	0.99768866345860352	1
BSU15320	BSU22520	2.0	2.0	0.750253104293781	0.99768768199935032	1
BSU15330	BSU07790	2.0	2.0	0.75248955025017605	0.99768473762159049	1
BSU14480	BSU14920	-2.0	2.0	0.74322863240219306	0.99767983032532426	-1
BSU16470	BSU21330	2.0	2.0	0.7488381340881145	0.99767786740681785	0
BSU14240	BSU21440	-2.0	2.0	0.74538079932244505	0.99767590448831134	0
BSU29110	BSU02620	2.0	2.0	0.74297164851157049	0.99767394156980482	1
BSU33970	BSU28810	-2.0	2.0	0.74114417748701489	0.99767296011055162	-1
BSU00370	BSU09990	2.0	2.0	0.74606827319313251	0.99767197865129831	1
BSU16470	BSU11950	2.0	2.0	0.7451890092732365	0.99767001573279179	1
BSU15320	BSU30080	2.0	2.0	0.74642606815458246	0.99767001573279179	1
BSU25760	BSU37830	2.0	2.0	0.74517228048842787	0.99766805281428539	1
BSU39770	BSU39740	-2.0	2.0	0.74670740647979938	0.99766314551801916	-1
BSU25200	BSU09990	2.0	2.0	0.74288221887058747	0.99765823822175281	1
BSU16170	BSU24030	-2.0	2.0	0.74146920969396457	0.99765725676249961	-1
BSU00470	BSU06530	-2.0	2.0	0.74583145171293586	0.9976552938439931	-1
BSU04730	BSU00170	2.0	2.0	0.74273261846601546	0.99765431238473989	1
BSU16470	BSU31230	2.0	2.0	0.74251272769233345	0.99764940508847366	1
BSU16470	BSU26210	2.0	2.0	0.74050232685223638	0.99764842362922035	0
BSU15330	BSU07980	2.0	2.0	0.7425394220711059	0.99764351633295412	1
BSU27520	BSU29400	-2.0	2.0	0.74510299640311251	0.99764351633295412	-1
BSU29740	BSU28750	-2.0	2.0	0.73939273980827047	0.99764155341444771	-1
BSU00370	BSU14910	-2.0	2.0	0.74389845669195742	0.9976405719551944	-1
BSU27520	BSU27250	-2.0	2.0	0.74264017524886894	0.99763860903668788	-1
BSU23120	BSU37390	2.0	2.0	0.74207968882535313	0.99763664611818148	1
BSU04730	BSU14660	2.0	2.0	0.74199988698636399	0.99763370174042165	1
BSU39770	BSU39710	-2.0	2.0	0.74463568728461205	0.99763272028116845	-1
BSU16470	BSU16070	2.0	2.0	0.73685394914276103	0.99762879444415542	0
BSU01730	BSU28830	2.0	2.0	0.73948151949405605	0.99762781298490222	1
BSU23120	BSU23110	2.0	2.0	0.74082226465965906	0.99762388714788919	1
BSU04730	BSU09390	2.0	2.0	0.74005863938356198	0.99762192422938278	1
BSU26430	BSU26410	2.0	2.0	0.73947537829501353	0.99762094277012947	1
BSU25760	BSU11350	2.0	2.0	0.73696902872415349	0.99762094277012947	0
BSU29740	BSU08200	-2.0	2.0	0.74151585537114051	0.99761799839236975	-1
